"date","series_id","value","realtime_start","realtime_end"
1993-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1993-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1993-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1993-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1994-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-02-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-03-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-04-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-05-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-06-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-07-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-08-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-09-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-10-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-11-01,"PCEC96",NA,2023-01-29,2023-01-29
1995-12-01,"PCEC96",NA,2023-01-29,2023-01-29
1996-01-01,"PCEC96",NA,2023-01-29,2023-01-29
1996-02-01,"PCEC96",NA,2023-01-29,2023-01-29
