week_start_date,industry,naics_code,lower_bound,median,upper_bound
3/24/2021,"Amusement, Gambling, and Recreation Industries",713,-29.4,-23.9,-18.1
3/31/2021,"Amusement, Gambling, and Recreation Industries",713,-21.8,-15.3,-9
4/7/2021,"Amusement, Gambling, and Recreation Industries",713,-26.7,-21,-14.8
4/14/2021,"Amusement, Gambling, and Recreation Industries",713,-21.9,-15.9,-9.4
4/21/2021,"Amusement, Gambling, and Recreation Industries",713,-29.9,-24.7,-19
4/28/2021,"Amusement, Gambling, and Recreation Industries",713,-22.7,-17.1,-10.6
5/5/2021,"Amusement, Gambling, and Recreation Industries",713,-23.6,-18.1,-11.9
5/12/2021,"Amusement, Gambling, and Recreation Industries",713,-22.7,-16.9,-10.4
5/19/2021,"Amusement, Gambling, and Recreation Industries",713,-21.7,-15.9,-9.1
5/26/2021,"Amusement, Gambling, and Recreation Industries",713,-11.2,-4.3,3.2
6/2/2021,"Amusement, Gambling, and Recreation Industries",713,-18,-11.2,-4.7
6/9/2021,"Amusement, Gambling, and Recreation Industries",713,-14.8,-7.9,-0.7
6/16/2021,"Amusement, Gambling, and Recreation Industries",713,-14.8,-8.4,-1.2
6/23/2021,"Amusement, Gambling, and Recreation Industries",713,-11.3,-4.7,2.9
6/30/2021,"Amusement, Gambling, and Recreation Industries",713,-10.1,-2.9,5.4
7/7/2021,"Amusement, Gambling, and Recreation Industries",713,-18.4,-11.9,-5.3
7/14/2021,"Amusement, Gambling, and Recreation Industries",713,-14.1,-7.8,-1
7/21/2021,"Amusement, Gambling, and Recreation Industries",713,-15.5,-9,-1.8
7/28/2021,"Amusement, Gambling, and Recreation Industries",713,-14.7,-8,-1.2
8/4/2021,"Amusement, Gambling, and Recreation Industries",713,-17.3,-10.8,-4.2
8/11/2021,"Amusement, Gambling, and Recreation Industries",713,-23.3,-17.1,-10.9
8/18/2021,"Amusement, Gambling, and Recreation Industries",713,-29.6,-24.6,-18.9
8/25/2021,"Amusement, Gambling, and Recreation Industries",713,-21.6,-15.6,-8.8
9/1/2021,"Amusement, Gambling, and Recreation Industries",713,-15.9,-9.1,-1.4
9/8/2021,"Amusement, Gambling, and Recreation Industries",713,-20.5,-14.3,-7.8
9/15/2021,"Amusement, Gambling, and Recreation Industries",713,-19.3,-12.7,-5.6
9/22/2021,"Amusement, Gambling, and Recreation Industries",713,-19.6,-13.1,-6
9/29/2021,"Amusement, Gambling, and Recreation Industries",713,-17.6,-11.6,-5.2
10/6/2021,"Amusement, Gambling, and Recreation Industries",713,-16.1,-9.8,-3.2
